year,transaction_id,product_id,city_category,product_category1,product_quantity
2021,1872,P00050142,B,17,1
2021,1873,P00130642,B,9,0
2021,1874,P00150942,B,13,12
2021,1875,P00024642,B,9,14
2021,1876,P00329942,B,15,7
2021,1877,P00362442,B,13,8
2021,1878,P00074242,B,16,4
2021,1879,P00019142,B,2,14
2021,1880,P00171542,B,14,10
2021,1881,P00192742,B,14,10
2021,1882,P00138842,B,2,5
2021,1883,P00128242,B,2,12
2021,1884,P00185842,B,16,1
2021,1885,P00111842,B,3,14
2021,1886,P00005042,B,6,8
2021,1887,P00209842,B,10,14
2021,1888,P00115042,B,12,1
2021,1889,P00323942,B,11,9
2021,1890,P00111142,B,12,10
2021,1891,P00277642,B,8,12
2021,1892,P00120642,B,4,12
2021,1893,P00005742,C,6,11
2021,1894,P00032842,C,8,5
2021,1895,P00117742,C,16,8
2021,1896,P00044142,C,1,10
2021,1897,P00001142,C,6,10
2021,1898,P00220242,C,5,8
2021,1899,P00048042,C,15,11
2021,1900,P00223242,C,8,13
2021,1901,P00018142,C,4,6
2021,1902,P00221542,C,3,5
2021,1903,P00273342,B,17,8
2021,1904,P00181542,B,8,12
2021,1905,P00117042,B,4,4
2021,1906,P00180042,B,2,14
2021,1907,P00028842,C,18,0
2021,1908,P00237542,C,11,4
2021,1909,P00216142,C,14,7
2021,1910,P00365342,C,8,5
2021,1911,P00000142,C,5,7
2021,1912,P0097242,C,8,3
2021,1913,P00146742,C,6,10
2021,1914,P00350342,C,9,13
2021,1915,P00335742,C,10,7
2021,1916,P00192942,B,14,9
2021,1917,P00110142,B,3,9
2021,1918,P00101342,B,11,3
2021,1919,P00089442,B,17,6
2021,1920,P00119142,B,17,5
2021,1921,P00114842,B,18,7
2021,1922,P00268442,B,15,5
2021,1923,P00044442,B,1,5
2021,1924,P00366442,A,18,9
2021,1925,P00135742,A,5,1
2021,1926,P00348942,A,10,11
2021,1927,P00129642,A,2,4
2021,1928,P00270842,A,1,6
2021,1929,P00071442,A,2,2
2021,1930,P00274142,A,11,6
2021,1931,P00339342,A,14,10
2021,1932,P00085542,A,14,3
2021,1933,P00358442,A,5,0
2021,1934,P00213242,A,1,5
2021,1935,P00129542,A,18,11
2021,1936,P00031142,A,8,11
2021,1937,P00289342,A,4,7
2021,1938,P00194442,A,10,3
2021,1939,P00050142,A,17,10
2021,1940,P00118042,A,8,12
2021,1941,P00331142,A,3,0
2021,1942,P00156542,A,7,11
2021,1943,P00110942,B,18,9
2021,1944,P00142142,B,5,14
2021,1945,P00345642,B,18,11
2021,1946,P00028842,B,18,13
2021,1947,P00129542,B,18,5
2021,1948,P00033442,C,3,0
2021,1949,P00154442,C,18,0
2021,1950,P00130742,C,3,1
2021,1951,P00053042,C,10,7
2021,1952,P00034442,C,1,2
2021,1953,P0095142,C,5,3
2021,1954,P00274642,C,9,11
2021,1955,P00351142,C,9,3
2021,1956,P00112142,C,11,11
2021,1957,P00062842,C,5,4
2021,1958,P00313242,B,13,14
2021,1959,P00279542,B,18,14
2021,1960,P00203742,A,4,14
2021,1961,P00354442,A,7,14
2021,1962,P00111842,C,3,14
2021,1963,P00230842,C,6,14
2021,1964,P00111442,C,5,11
2021,1965,P00178142,C,11,2
2021,1966,P00092142,C,1,5
2021,1967,P00003642,C,18,5
2021,1968,P00117542,C,1,12
2021,1969,P00089442,C,17,13
2021,1970,P00258742,C,5,2
2021,1971,P00110142,C,3,2
2021,1972,P00343442,C,11,4
2021,1973,P00318342,C,3,14
2021,1974,P00198042,C,12,0
2021,1975,P00318942,C,12,4
2021,1976,P00210942,C,13,4
2021,1977,P00111142,C,12,10
2021,1978,P00326842,A,15,10
2021,1979,P00184942,C,1,3
2021,1980,P00215442,C,12,0
2021,1981,P00127542,C,12,8
2021,1982,P00219842,A,6,8
2021,1983,P00183442,A,9,3
2021,1984,P00110542,B,18,5
2021,1985,P00309242,B,5,3
2021,1986,P00109942,B,17,1
2021,1987,P00003642,B,18,10
2021,1988,P00102342,B,11,4
2021,1989,P00208042,B,7,6
2021,1990,P00216742,B,16,1
2021,1991,P00029742,B,5,3
2021,1992,P00151742,B,8,14
2021,1993,P00008842,B,2,0
2021,1994,P00240442,B,9,6
2021,1995,P00159842,B,9,14
2021,1996,P00194142,B,2,9
2021,1997,P00120042,B,15,1
2021,1998,P00304642,B,6,8
2021,1999,P00326742,B,14,9
2021,2000,P00067942,B,10,7
2021,2001,P00361942,B,11,10
2021,2002,P00083242,B,11,13
2021,2003,P00320442,B,5,6
2021,2004,P00152742,B,1,8
2021,2005,P00366942,B,5,5
2021,2006,P00370342,B,6,1
2021,2007,P00338542,C,10,7
2021,2008,P00026042,C,7,2
2021,2009,P00003242,B,8,7
2021,2010,P00113342,B,14,12
2021,2011,P00149142,B,6,8
2021,2012,P00214642,B,11,6
2021,2013,P00100442,B,12,8
2021,2014,P00181942,B,11,7
2021,2015,P00035542,B,2,13
2021,2016,P00139742,B,4,13
2021,2017,P00086042,A,18,13
2021,2018,P00025442,A,6,12
2021,2019,P00213242,A,1,5
2021,2020,P00034742,C,1,4
2021,2021,P00295942,C,13,8
2021,2022,P00296042,C,15,11
2021,2023,P00289942,C,1,4
2021,2024,P00189042,C,16,1
2021,2025,P00085442,C,12,9
2021,2026,P00312742,B,17,11
2021,2027,P00157542,A,10,1
2021,2028,P00067942,A,10,2
2021,2029,P00134942,A,13,5
2021,2030,P00051942,B,8,8
2021,2031,P00227742,B,15,7
2021,2032,P00207042,B,12,0
2021,2033,P00359042,B,13,8
2021,2034,P00120042,B,15,9
2021,2035,P00052842,B,10,8
2021,2036,P0097242,B,8,14
2021,2037,P00121142,B,15,0
2021,2038,P00259342,B,9,6
2021,2039,P00282242,B,10,13
2021,2040,P00089342,B,4,4
2021,2041,P00303342,B,10,11
2021,2042,P00088842,B,7,14
2021,2043,P00159442,B,8,7
2021,2044,P00331642,B,5,10
2021,2045,P00341242,B,15,0
2021,2046,P00002142,B,17,13
2021,2047,P00289242,B,12,7
2021,2048,P00278042,B,7,13
2021,2049,P00144642,B,6,14
2021,2050,P00122542,B,10,1
2021,2051,P00295342,B,11,9
2021,2052,P00255842,B,12,13
2021,2053,P00319042,B,12,9
2021,2054,P00323642,B,1,5
2021,2055,P00101542,B,14,14
2021,2056,P00252442,B,9,13
2021,2057,P00211142,B,4,5
2021,2058,P00307942,C,12,2
2021,2059,P00297542,C,18,10
2021,2060,P00173342,C,2,13
2021,2061,P00287642,C,1,8
2021,2062,P00115742,C,1,14
2021,2063,P00177342,C,5,4
2021,2064,P00089042,C,16,6
2021,2065,P00120542,C,6,3
2021,2066,P00366542,C,3,12
2021,2067,P00330342,C,6,6
2021,2068,P00296942,C,16,11
2021,2069,P00332142,C,16,6
2021,2070,P00188442,C,18,14
2021,2071,P00110142,C,3,6
2021,2072,P00370042,C,14,6
2021,2073,P00044442,C,1,11
2021,2074,P00130242,A,5,7
2021,2075,P00350942,A,15,5
2021,2076,P00117942,A,16,2
2021,2077,P00105142,A,10,9
2021,2078,P00030842,A,3,12
2021,2079,P00320742,A,6,4
2021,2080,P00033342,A,17,13
2021,2081,P00101042,A,7,11
2021,2082,P00169742,A,3,0
2021,2083,P00352242,A,16,13
2021,2084,P00181742,A,9,7
2021,2085,P00211142,A,4,9
2021,2086,P00047942,A,13,12
2021,2087,P00130442,A,17,1
2021,2088,P00078242,A,1,1
2021,2089,P00059842,A,13,1
2021,2090,P00072842,A,1,2
2021,2091,P00322042,A,6,10
2021,2092,P00033642,A,12,0
2021,2093,P00335242,A,7,14
2021,2094,P0096642,A,12,13
2021,2095,P00198242,A,4,6
2021,2096,P00335842,A,6,8
2021,2097,P00080342,C,17,8
2021,2098,P00174842,C,8,14
2021,2099,P00214842,B,17,2
2021,2100,P00267742,B,5,14
2021,2101,P00248742,B,16,4
2021,2102,P00013742,B,14,7
2021,2103,P00048742,B,12,10
2021,2104,P00113642,B,13,1
2021,2105,P00213742,B,14,3
2021,2106,P00002542,B,7,14
2021,2107,P00052242,B,5,0
2021,2108,P00158042,B,11,5
2021,2109,P00319342,B,1,12
2021,2110,P00113142,B,7,13
2021,2111,P00304442,B,3,13
2021,2112,P00047742,B,11,0
2021,2113,P00155142,B,16,4
2021,2114,P0009842,B,1,8
2021,2115,P00052742,B,4,13
2021,2116,P00127242,B,2,12
2021,2117,P00161242,B,5,8
2021,2118,P00036242,B,13,1
2021,2119,P00025342,B,8,14
2021,2120,P00271042,B,4,7
2021,2121,P00288942,B,10,10
2021,2122,P00312842,B,2,14
2021,2123,P00370642,B,13,10
2021,2124,P00309342,B,2,7
2021,2125,P00005742,C,6,6
2021,2126,P00117842,A,14,8
2021,2127,P00058142,A,9,9
2021,2128,P00279942,A,12,5
2021,2129,P00331542,A,3,0
2021,2130,P00109842,A,4,2
2021,2131,P00188742,A,10,9
2021,2132,P00178942,A,6,8
2021,2133,P00287342,A,8,2
2021,2134,P00343042,A,3,13
2021,2135,P00313342,A,4,3
2021,2136,P00100442,A,12,4
2021,2137,P00322042,A,6,10
2021,2138,P00100642,A,11,11
2021,2139,P00192242,A,5,11
2021,2140,P00025942,A,13,6
2021,2141,P00084242,A,11,0
2021,2142,P00001742,A,17,11
2021,2143,P00221342,A,15,12
2021,2144,P00116842,C,9,10
2021,2145,P00275842,C,15,0
2021,2146,P00233442,C,17,0
2021,2147,P00242742,C,8,3
2021,2148,P00142942,C,9,14
2021,2149,P00107242,C,4,4
2021,2150,P00111542,C,13,6
2021,2151,P00114042,C,18,3
2021,2152,P00260042,C,2,11
2021,2153,P00129642,C,2,5
2021,2154,P00157542,C,10,5
2021,2155,P00128542,C,4,12
2021,2156,P00260642,C,6,2
2021,2157,P00082242,C,3,3
2021,2158,P00278942,C,14,8
2021,2159,P00125942,A,16,4
2021,2160,P00249742,A,3,12
2021,2161,P00129042,A,3,4
2021,2162,P00288242,A,7,11
2021,2163,P00034842,A,4,2
2021,2164,P00159442,A,8,5
2021,2165,P00053942,A,11,4
2021,2166,P00184242,A,2,8
2021,2167,P00121342,A,15,13
2021,2168,P00117542,A,1,10
2021,2169,P00209842,A,10,14
2021,2170,P00013742,A,14,9
2021,2171,P00302642,A,17,4
2021,2172,P00313342,A,4,7
2021,2173,P00113142,A,7,10
2021,2174,P00085542,A,14,14
2021,2175,P00111742,A,15,9
2021,2176,P00126042,C,12,3
2021,2177,P00349442,C,5,3
2021,2178,P00285742,C,17,9
2021,2179,P00289042,C,4,7
2021,2180,P00101142,C,13,6
2021,2181,P00318742,C,15,10
2021,2182,P00190742,C,6,2
2021,2183,P00084442,C,10,12
2021,2184,P00243542,C,17,8
2021,2185,P00169642,C,15,5
2021,2186,P00237542,C,11,0
2021,2187,P00153742,C,5,2
2021,2188,P00035542,C,2,9
2021,2189,P00010542,C,14,10
2021,2190,P00221442,C,9,11
2021,2191,P00057642,C,8,7
2021,2192,P00222042,C,2,3
2021,2193,P00178942,C,6,12
2021,2194,P0096342,C,6,3
2021,2195,P00127442,C,9,12
2021,2196,P00356742,C,18,6
2021,2197,P00105142,C,10,8
2021,2198,P00184242,B,2,9
2021,2199,P00155242,B,11,6
2021,2200,P00041942,B,13,2
2021,2201,P00358342,B,9,10
2021,2202,P00112342,B,12,12
2021,2203,P00115642,B,15,2
2021,2204,P00221942,B,9,5
2021,2205,P00073842,C,14,4
2021,2206,P00026042,C,7,6
2021,2207,P00127742,C,4,5
2021,2208,P00183442,C,9,5
2021,2209,P00080342,A,17,10
2021,2210,P00265242,A,3,8
2021,2211,P00042742,B,3,8
2021,2212,P00066942,B,2,2
2021,2213,P00085842,B,13,3
2021,2214,P00284742,B,17,9
2021,2215,P0096542,B,9,8
2021,2216,P00254242,B,10,12
2021,2217,P00131542,B,14,6
2021,2218,P00117442,B,6,8
2021,2219,P00118842,B,11,9
2021,2220,P00177942,B,18,8
2021,2221,P00077042,B,1,11
2021,2222,P00210542,B,8,1
2021,2223,P00086342,B,10,4
2021,2224,P00109942,B,17,2
2021,2225,P00315642,B,18,13
2021,2226,P00201442,B,17,0
2021,2227,P0099442,B,16,8
2021,2228,P00034742,A,1,9
2021,2229,P00108542,A,3,6
2021,2230,P00126042,A,12,2
2021,2231,P00034842,A,4,10
2021,2232,P00052642,A,8,13
2021,2233,P00085942,A,6,6
2021,2234,P00337142,B,3,6
2021,2235,P00178142,B,11,12
2021,2236,P00090942,B,2,0
2021,2237,P00210542,C,8,7
2021,2238,P00271042,C,4,7
2021,2239,P00358342,C,9,1
2021,2240,P00338442,C,7,13
2021,2241,P00293242,C,1,4
2021,2242,P00031042,C,14,12
2021,2243,P00111242,C,18,1
2021,2244,P00230842,C,6,0
2021,2245,P00263542,C,12,0
2021,2246,P00250942,C,10,14
2021,2247,P00210942,C,13,9
2021,2248,P00142142,C,5,4
2021,2249,P00265442,C,4,9
2021,2250,P00351842,C,9,5
2021,2251,P00114542,C,16,12
2021,2252,P00006842,C,11,1
2021,2253,P00126142,C,4,0
2021,2254,P00106742,C,18,13
2021,2255,P00156842,C,15,6
2021,2256,P00174442,C,9,7
2021,2257,P00075442,C,13,3
2021,2258,P00046142,C,16,11
2021,2259,P00240142,A,6,13
2021,2260,P00184942,A,1,3
2021,2261,P00278642,A,4,8
2021,2262,P0097242,A,8,14
2021,2263,P00070042,A,10,3
2021,2264,P00278642,A,4,4
2021,2265,P00216342,A,2,13
2021,2266,P00220442,A,4,7
2021,2267,P00217342,A,3,13
2021,2268,P00112542,A,2,13
2021,2269,P00127442,A,9,13
2021,2270,P00118742,A,6,11
2021,2271,P00124842,A,5,1
2021,2272,P00120942,A,4,1
2021,2273,P00280742,A,8,3
2021,2274,P00195042,A,15,14
2021,2275,P00253542,A,10,2
2021,2276,P00324642,A,13,11
2021,2277,P00211042,A,17,6
2021,2278,P00228342,A,5,12
2021,2279,P00222942,A,4,12
2021,2280,P0098742,A,17,10
2021,2281,P00223542,A,10,0
2021,2282,P00073642,A,15,13
2021,2283,P00026642,A,6,9
2021,2284,P00296242,A,6,5
2021,2285,P00041842,A,7,14
2021,2286,P00356742,A,18,9
2021,2287,P00144042,A,2,5
2021,2288,P00214842,A,17,13
2021,2289,P00040942,A,17,5
2021,2290,P00043842,A,12,1
2021,2291,P00032142,A,8,6
2021,2292,P00302642,A,17,10
2021,2293,P00000542,A,16,6
2021,2294,P00035642,A,5,0
2021,2295,P00173942,A,9,14
2021,2296,P00105042,A,11,8
2021,2297,P00291242,A,18,1
2021,2298,P00198842,A,15,9
2021,2299,P00256342,A,16,0
2021,2300,P00110942,C,18,1
2021,2301,P00148642,C,15,7
2021,2302,P00084842,A,15,3
2021,2303,P00298442,A,14,7
2021,2304,P00028842,B,18,13
2021,2305,P00010742,B,2,14
2021,2306,P00278942,B,14,0
2021,2307,P00057542,B,12,7
2021,2308,P00191942,B,12,2
2021,2309,P00230942,B,18,6
2021,2310,P00074342,B,11,9
2021,2311,P00305342,B,11,14
2021,2312,P00139942,B,17,12
2021,2313,P00134942,B,13,2
2021,2314,P00157142,B,17,7
2021,2315,P00256842,B,5,13
2021,2316,P00006442,B,4,14
2021,2317,P00329542,B,11,1
2021,2318,P00296042,B,15,9
2021,2319,P00324742,B,10,11
2021,2320,P00296242,B,6,14
2021,2321,P00032042,B,13,9
2021,2322,P00001042,B,18,3
2021,2323,P00326742,C,14,3
2021,2324,P00002042,A,11,6
2021,2325,P00073642,A,15,8
2021,2326,P00183142,B,7,8
2021,2327,P00294242,C,8,1
2021,2328,P00187742,C,18,11
2021,2329,P00114342,B,3,7
2021,2330,P00147942,B,13,3
2021,2331,P00127442,B,9,8
2021,2332,P00274142,B,11,1
2021,2333,P00312742,B,17,0
2021,2334,P00220442,A,4,9
2021,2335,P00003942,A,1,3
2021,2336,P00146742,A,6,2
2021,2337,P00058042,A,9,2
2021,2338,P00117942,B,16,6
2021,2339,P00178242,B,13,9
2021,2340,P00193642,B,14,11
2021,2341,P00289242,B,12,0
2021,2342,P00048742,B,12,10
2021,2343,P00070042,B,10,7
2021,2344,P00109542,B,14,4
2021,2345,P00333042,C,8,1
2021,2346,P00169442,C,5,7
2021,2347,P00283942,C,16,4
2021,2348,P00073642,C,15,1
2021,2349,P00022142,C,12,6
2021,2350,P00231242,C,4,14
2021,2351,P00299142,B,3,9
2021,2352,P00295942,B,13,0
2021,2353,P00045842,B,6,6
2021,2354,P00189842,B,3,2
2021,2355,P00245642,B,17,5
2021,2356,P00161442,B,12,4
2021,2357,P00337542,B,2,4
2021,2358,P00247542,C,4,12
2021,2359,P00255842,C,12,0
2021,2360,P00034742,B,1,12
2021,2361,P00255542,B,5,14
2021,2362,P00065042,B,2,3
2021,2363,P00113242,B,7,6
2021,2364,P00080342,B,17,5
2021,2365,P00110942,B,18,7
2021,2366,P00148442,C,5,5
2021,2367,P00250242,C,14,7
2021,2368,P00157642,C,14,3
2021,2369,P00229742,C,9,10
2021,2370,P00222042,C,2,13
2021,2371,P00351342,C,9,3
2021,2372,P00002142,C,17,9
2021,2373,P00101342,C,11,8
2021,2374,P00274942,B,15,11
2021,2375,P00349242,B,5,0
2021,2376,P00058042,C,9,0
2021,2377,P00304842,C,10,0
2021,2378,P00248142,C,12,14
2021,2379,P00289842,C,9,11
2021,2380,P00255942,C,11,12
2021,2381,P00033942,C,10,12
2021,2382,P00190542,C,8,13
2021,2383,P00111142,B,12,11
2021,2384,P00341342,B,3,3
2021,2385,P00275842,B,15,14
2021,2386,P00117442,B,6,2
2021,2387,P00138542,B,17,11
2021,2388,P00207942,B,1,4
2021,2389,P00259342,B,9,4
2021,2390,P00035842,B,6,10
2021,2391,P00119742,B,2,7
2021,2392,P00255842,B,12,5
2021,2393,P00190042,C,16,4
2021,2394,P00192042,C,9,6
2021,2395,P00112142,C,11,3
2021,2396,P00216742,C,16,11
2021,2397,P00209842,C,10,3
2021,2398,P00164842,C,9,14
2021,2399,P00266442,C,15,2
2021,2400,P00289342,C,4,11
2021,2401,P00335242,C,7,4
2021,2402,P00346242,C,8,2
2021,2403,P00147742,B,14,14
2021,2404,P00248142,B,12,5
2021,2405,P00265242,A,3,12
2021,2406,P00111242,B,18,3
2021,2407,P00046742,C,16,9
2021,2408,P00110942,C,18,4
2021,2409,P00230842,C,6,11
2021,2410,P00070542,C,2,12
2021,2411,P00334242,C,12,13
2021,2412,P0098242,C,14,0
2021,2413,P00103242,A,6,6
2021,2414,P00059442,A,2,0
2021,2415,P00049542,A,8,0
2021,2416,P00061542,A,6,14
2021,2417,P00209142,A,14,12
2021,2418,P00052442,A,18,4
2021,2419,P00116542,C,13,13
2021,2420,P00182742,C,17,8
2021,2421,P00325742,C,4,2
2021,2422,P00116842,B,9,3
2021,2423,P00114942,B,6,10
2021,2424,P00231242,C,4,11
2021,2425,P00070342,C,18,11
2021,2426,P00288542,C,13,6
2021,2427,P00035542,C,2,12
2021,2428,P00334242,C,12,14
2021,2429,P00324442,A,15,4
2021,2430,P00182442,A,4,10
2021,2431,P00354342,A,17,9
2021,2432,P00226442,A,10,14
2021,2433,P00192742,A,14,0
2021,2434,P00114742,A,8,5
2021,2435,P00216542,A,14,7
2021,2436,P00320442,A,5,8
2021,2437,P00367242,A,18,5
2021,2438,P00340042,C,10,0
2021,2439,P00221742,C,8,3
2021,2440,P00355642,C,9,14
2021,2441,P00258742,A,5,1
2021,2442,P00330642,A,4,10
2021,2443,P00117942,A,16,1
2021,2444,P00241742,A,18,8
2021,2445,P00316642,A,12,6
2021,2446,P00188542,A,11,8
2021,2447,P00222142,A,4,7
2021,2448,P00135342,A,10,12
2021,2449,P00129842,A,6,7
2021,2450,P00031042,A,14,0
2021,2451,P00156442,A,18,12
2021,2452,P00050342,A,18,14
2021,2453,P00018842,A,15,6
2021,2454,P00325742,A,4,3
2021,2455,P00297742,C,3,12
2021,2456,P00344242,C,18,9
2021,2457,P00148842,C,13,7
2021,2458,P00044442,C,1,7
2021,2459,P00282442,C,9,2
2021,2460,P00168142,C,6,2
2021,2461,P00319042,C,12,5
2021,2462,P00313342,C,4,3
2021,2463,P00158542,C,7,2
2021,2464,P00133742,C,15,2
2021,2465,P00044442,B,1,2
2021,2466,P00106042,B,17,8
2021,2467,P00265242,B,3,2
2021,2468,P00307342,B,15,4
2021,2469,P00296042,B,15,11
2021,2470,P00129642,B,2,1
2021,2471,P00316642,B,12,2
2021,2472,P00156742,B,12,9
2021,2473,P00058042,B,9,6
2021,2474,P00010842,B,10,7
2021,2475,P00101842,B,17,1
2021,2476,P00163442,B,6,1
2021,2477,P00216342,B,2,2
2021,2478,P00255742,B,1,6
2021,2479,P00237842,B,17,11
2021,2480,P00300042,B,15,5
2021,2481,P00196542,C,9,9
2021,2482,P00178242,C,13,0
2021,2483,P00216042,C,10,2
2021,2484,P00112442,C,13,13
2021,2485,P00112542,B,2,12
2021,2486,P00021142,B,16,10
2021,2487,P00042142,B,9,11
2021,2488,P00028842,B,18,13
2021,2489,P00113642,B,13,1
2021,2490,P00288942,B,10,12
2021,2491,P00330442,B,15,14
2021,2492,P00270142,B,3,5
2021,2493,P00218342,B,17,11
2021,2494,P00249542,B,10,10
2021,2495,P00267542,B,16,5
2021,2496,P00370242,A,18,8
2021,2497,P00115642,A,15,13
2021,2498,P00126142,A,4,12
2021,2499,P00046142,A,16,5
2021,2500,P00147742,A,14,7
2021,2501,P00150942,A,13,4
2021,2502,P00193542,A,3,12
2021,2503,P00073842,A,14,7
2021,2504,P00102942,A,14,14
2021,2505,P00273942,A,2,5
2021,2506,P00130442,A,17,0
2021,2507,P00302042,A,12,14
2021,2508,P0098342,A,10,9
2021,2509,P00044142,A,1,2
2021,2510,P00109542,A,14,2
2021,2511,P00050342,C,18,5
2021,2512,P00112142,A,11,3
2021,2513,P00240442,A,9,2
2021,2514,P00125942,A,16,1
2021,2515,P00085942,A,6,14
2021,2516,P00117542,A,1,7
2021,2517,P00073842,A,14,10
2021,2518,P00121642,A,15,13
2021,2519,P00050142,A,17,7
2021,2520,P00284042,A,17,9
2021,2521,P00184942,A,1,12
2021,2522,P00117942,A,16,5
2021,2523,P00212942,A,15,1
2021,2524,P00272842,A,14,7
2021,2525,P00113942,A,4,3
2021,2526,P00319342,A,1,10
2021,2527,P00005042,A,6,10
2021,2528,P00085942,A,6,5
2021,2529,P00116042,A,10,11
2021,2530,P00117442,A,6,12
2021,2531,P00147942,B,13,14
2021,2532,P00182142,B,14,1
2021,2533,P00303342,B,10,11
2021,2534,P00012142,B,3,6
2021,2535,P00104942,B,8,14
2021,2536,P00275642,B,4,5
2021,2537,P00126142,B,4,1
2021,2538,P00112442,B,13,3
2021,2539,P00117242,B,13,14
2021,2540,P00213742,B,14,14
2021,2541,P00317842,B,9,1
2021,2542,P00212942,B,15,7
2021,2543,P00158242,B,11,2
2021,2544,P00192942,B,14,7
2021,2545,P00136542,B,2,13
2021,2546,P00242742,B,8,13
2021,2547,P00161942,B,5,12
2021,2548,P00133742,B,15,5
2021,2549,P00136542,B,2,6
2021,2550,P00102342,B,11,0
2021,2551,P00241742,B,18,12
2021,2552,P00214142,B,8,2
2021,2553,P00111842,B,3,2
2021,2554,P00349442,B,5,8
2021,2555,P00221742,B,8,1
2021,2556,P00188442,B,18,0
2021,2557,P00115542,B,18,11
2021,2558,P00178342,B,2,10
2021,2559,P00282642,B,12,1
2021,2560,P00187442,B,13,6
2021,2561,P00329342,B,15,11
2021,2562,P00085642,B,2,9
2021,2563,P00085542,B,14,13
2021,2564,P00123842,B,15,7
2021,2565,P00334242,B,12,13
2021,2566,P00057742,B,8,14
2021,2567,P00057942,B,18,2
2021,2568,P00300242,A,3,13
2021,2569,P00157542,A,10,14
2021,2570,P00052842,A,10,2
2021,2571,P00046142,A,16,14
2021,2572,P00277442,A,6,5
2021,2573,P00016042,A,10,13
2021,2574,P00165442,A,13,3
2021,2575,P00118542,A,6,10
2021,2576,P00108642,A,7,10
2021,2577,P00065342,A,7,8
2021,2578,P00313342,A,4,8
2021,2579,P00101742,A,3,0
2021,2580,P00317842,A,9,8
2021,2581,P00120942,A,4,12
2021,2582,P00367942,A,2,7
2021,2583,P00277642,A,8,0
2021,2584,P00103042,A,7,7
2021,2585,P00356742,A,18,8
2021,2586,P00115342,A,14,4
2021,2587,P00332342,A,9,11
2021,2588,P00001742,C,17,12
2021,2589,P0099342,C,17,1
2021,2590,P00260042,C,2,11
2021,2591,P00121142,C,15,9
2021,2592,P00338442,C,7,11
2021,2593,P00216342,C,2,1
2021,2594,P00085242,C,10,14
2021,2595,P00278642,A,4,11
2021,2596,P00083842,A,8,12
2021,2597,P00295942,A,13,13
2021,2598,P00221442,A,9,12
2021,2599,P00021742,A,14,9
2021,2600,P00209642,A,15,10
2021,2601,P00085342,A,18,8
2021,2602,P00246342,A,16,9
2021,2603,P00111942,A,15,8
2021,2604,P00313142,A,1,13
2021,2605,P00127342,A,7,10
2021,2606,P00178142,A,11,12
2021,2607,P00278642,C,4,3
2021,2608,P00283142,C,12,6
2021,2609,P00057642,B,8,8
2021,2610,P00350942,C,15,9
2021,2611,P00083942,C,12,5
2021,2612,P00121342,A,15,14
2021,2613,P00115342,A,14,9
2021,2614,P00186642,A,9,3
2021,2615,P00105142,A,10,6
2021,2616,P00279442,A,4,7
2021,2617,P00250242,A,14,0
2021,2618,P00251242,A,6,8
2021,2619,P00220342,A,3,14
2021,2620,P00246142,A,13,1
2021,2621,P00352842,A,16,8
2021,2622,P00177142,A,15,7
2021,2623,P00350142,A,14,13
2021,2624,P00126142,A,4,14
2021,2625,P00123742,A,9,3
2021,2626,P00338842,A,1,1
2021,2627,P00368442,A,8,12
2021,2628,P00280442,A,10,13
2021,2629,P00064042,A,5,1
2021,2630,P00316842,A,8,10
2021,2631,P00128142,A,5,4
2021,2632,P00041942,A,13,7
2021,2633,P00074142,A,5,5
2021,2634,P00034042,A,3,5
2021,2635,P00289242,A,12,11
2021,2636,P00037142,A,15,9
2021,2637,P00247042,A,9,1
2021,2638,P00089342,A,4,5
2021,2639,P00322042,A,6,9
2021,2640,P00282642,A,12,0
2021,2641,P00176842,A,15,4
2021,2642,P00146142,A,5,4
2021,2643,P00320042,A,12,11
2021,2644,P00207242,A,11,13
2021,2645,P00335242,A,7,2
2021,2646,P0095642,A,3,1
2021,2647,P00206342,A,7,14
2021,2648,P00316442,A,17,9
2021,2649,P00218742,A,13,1
2021,2650,P00124942,A,9,9
2021,2651,P00267242,A,4,12
2021,2652,P00231942,A,15,4
2021,2653,P00193942,A,10,13
2021,2654,P00180542,A,10,9
2021,2655,P00226842,A,12,6
2021,2656,P00115542,A,18,4
2021,2657,P00104542,A,8,1
2021,2658,P00204742,A,7,12
2021,2659,P00285242,A,2,10
2021,2660,P00351842,A,9,14
2021,2661,P00232642,A,9,10
2021,2662,P00208042,A,7,9
2021,2663,P00282342,A,9,14
2021,2664,P00114042,A,18,1
2021,2665,P00257842,A,13,7
2021,2666,P00303942,A,14,3
2021,2667,P00103242,A,6,9
2021,2668,P00212442,A,14,8
2021,2669,P00307342,A,15,14
2021,2670,P00238442,A,11,13
2021,2671,P00354842,A,5,12
2021,2672,P00223142,B,7,7
2021,2673,P00051442,B,16,11
2021,2674,P00025442,B,6,8
2021,2675,P00258442,B,18,6
2021,2676,P00003242,B,8,6
2021,2677,P00118742,B,6,13
2021,2678,P00319042,B,12,4
2021,2679,P00346242,B,8,9
2021,2680,P00331942,B,8,6
2021,2681,P00193542,B,3,2
2021,2682,P00071442,A,2,7
2021,2683,P00265242,A,3,13
2021,2684,P00021742,A,14,1
2021,2685,P00240442,A,9,10
2021,2686,P00191342,A,2,4
2021,2687,P00339942,A,4,6
2021,2688,P00057942,A,18,3
2021,2689,P00244242,A,15,14
2021,2690,P00002142,A,17,14
2021,2691,P00015842,A,1,13
2021,2692,P00182742,A,17,12
