year,transaction_id,product_id,city_category,product_category1,product_quantity
2021,872,P00307342,A,15,6
2021,873,P00205642,C,12,11
2021,874,P00295942,C,13,7
2021,875,P00053942,C,11,4
2021,876,P00248142,C,12,14
2021,877,P00022542,C,1,0
2021,878,P00323842,C,1,2
2021,879,P00252442,C,9,11
2021,880,P00304842,C,10,5
2021,881,P00002542,C,7,6
2021,882,P00240142,C,6,1
2021,883,P00140042,A,18,3
2021,884,P00028442,A,12,14
2021,885,P00289042,A,4,1
2021,886,P00141442,A,2,7
2021,887,P00345742,A,7,3
2021,888,P00065342,A,7,11
2021,889,P00298142,A,1,0
2021,890,P00177942,A,18,12
2021,891,P00223242,A,8,0
2021,892,P00105942,A,17,10
2021,893,P00111542,A,13,5
2021,894,P00347242,C,7,10
2021,895,P00111542,C,13,6
2021,896,P00277642,A,8,0
2021,897,P00198042,C,12,13
2021,898,P00327842,C,5,5
2021,899,P00086042,C,18,0
2021,900,P00111542,C,13,1
2021,901,P00024042,C,14,7
2021,902,P00313342,C,4,2
2021,903,P00064942,C,17,3
2021,904,P00112442,C,13,10
2021,905,P00205442,C,1,13
2021,906,P00312942,C,1,6
2021,907,P00289942,C,1,6
2021,908,P00304442,C,3,12
2021,909,P00125742,C,8,12
2021,910,P00285742,C,17,9
2021,911,P00004842,C,15,12
2021,912,P00249142,C,13,0
2021,913,P00338442,C,7,12
2021,914,P00351142,C,9,1
2021,915,P00010242,C,11,14
2021,916,P00014742,A,6,9
2021,917,P00079442,A,8,2
2021,918,P00283942,A,16,0
2021,919,P00208942,A,7,7
2021,920,P00028242,A,12,7
2021,921,P00340642,A,13,14
2021,922,P00322342,A,13,7
2021,923,P00309142,A,11,5
2021,924,P00270942,A,13,6
2021,925,P00305142,A,5,0
2021,926,P00019342,A,16,12
2021,927,P00128042,A,14,2
2021,928,P00345642,A,18,3
2021,929,P00229742,A,9,12
2021,930,P00194642,A,13,4
2021,931,P00206442,A,1,14
2021,932,P00149542,A,9,14
2021,933,P00138242,A,8,13
2021,934,P00035242,A,11,9
2021,935,P00135842,A,9,5
2021,936,P00035742,A,5,0
2021,937,P00276642,A,4,1
2021,938,P00019142,A,2,3
2021,939,P00137642,A,6,13
2021,940,P00110942,A,18,14
2021,941,P00005042,A,6,0
2021,942,P00188442,A,18,4
2021,943,P00329542,A,11,7
2021,944,P00346342,A,8,8
2021,945,P00184942,B,1,3
2021,946,P00111042,B,5,8
2021,947,P00046742,B,16,2
2021,948,P00028842,B,18,2
2021,949,P00238442,B,11,5
2021,950,P00270242,B,18,5
2021,951,P00073842,B,14,9
2021,952,P00197342,B,3,2
2021,953,P00318142,B,14,14
2021,954,P00015542,B,10,2
2021,955,P00184142,B,12,1
2021,956,P00034742,B,1,14
2021,957,P00049642,B,13,6
2021,958,P00303642,B,18,2
2021,959,P00071442,B,2,11
2021,960,P00226442,B,10,3
2021,961,P00110542,B,18,12
2021,962,P00014542,B,17,8
2021,963,P0098542,B,18,5
2021,964,P00231142,B,9,14
2021,965,P00031542,B,12,12
2021,966,P00258742,B,5,3
2021,967,P00288042,B,14,11
2021,968,P00119142,B,17,14
2021,969,P00053842,B,3,10
2021,970,P00176042,B,4,6
2021,971,P00116142,B,4,3
2021,972,P00089442,B,17,13
2021,973,P00128942,B,4,9
2021,974,P00085442,B,12,6
2021,975,P00322042,B,6,6
2021,976,P00021742,B,14,12
2021,977,P00136542,B,2,11
2021,978,P00139942,B,17,7
2021,979,P00194442,B,10,1
2021,980,P00100642,B,11,13
2021,981,P00178442,B,8,5
2021,982,P00259342,B,9,14
2021,983,P00251342,B,15,10
2021,984,P00119742,B,2,10
2021,985,P00100842,B,17,7
2021,986,P00279642,B,10,3
2021,987,P00271142,B,6,10
2021,988,P00316742,B,13,12
2021,989,P00285742,B,17,2
2021,990,P00193542,B,3,2
2021,991,P00329342,B,15,6
2021,992,P00048142,B,14,9
2021,993,P00042942,B,4,13
2021,994,P00241242,B,3,10
2021,995,P00250542,B,4,9
2021,996,P00111142,C,12,0
2021,997,P00113342,C,14,6
2021,998,P00100442,B,12,1
2021,999,P00346542,C,2,2
2021,1000,P00084642,B,2,6
2021,1001,P00279142,B,10,11
2021,1002,P00028842,B,18,7
2021,1003,P00256542,B,6,3
2021,1004,P00272042,B,8,9
2021,1005,P00057642,B,8,7
2021,1006,P00126142,B,4,9
2021,1007,P00348542,B,7,8
2021,1008,P00304442,B,3,1
2021,1009,P00370242,B,18,10
2021,1010,P00310242,B,10,5
2021,1011,P00350542,B,12,8
2021,1012,P00318942,B,12,11
2021,1013,P00323742,B,7,0
2021,1014,P00150142,B,7,12
2021,1015,P00062742,B,15,0
2021,1016,P00367042,B,10,11
2021,1017,P00070042,B,10,9
2021,1018,P00129642,B,2,14
2021,1019,P00211942,B,17,0
2021,1020,P00213742,B,14,2
2021,1021,P00252842,B,7,10
2021,1022,P00341342,B,3,13
2021,1023,P00117342,B,8,7
2021,1024,P00050242,B,2,11
2021,1025,P00039942,B,15,6
2021,1026,P00044342,B,2,11
2021,1027,P00062842,C,5,6
2021,1028,P00332242,C,16,0
2021,1029,P00112542,C,2,11
2021,1030,P00113342,C,14,10
2021,1031,P00145042,C,18,5
2021,1032,P00090942,C,2,9
2021,1033,P00048142,C,14,2
2021,1034,P00302742,B,4,14
2021,1035,P00286842,B,2,5
2021,1036,P00102342,B,11,14
2021,1037,P00274942,B,15,11
2021,1038,P00104542,B,8,14
2021,1039,P00360042,B,8,8
2021,1040,P00085542,B,14,12
2021,1041,P00307642,B,1,8
2021,1042,P00052842,B,10,2
2021,1043,P00057542,B,12,3
2021,1044,P00064042,B,5,10
2021,1045,P00112142,B,11,13
2021,1046,P00119142,B,17,3
2021,1047,P00282842,C,5,9
2021,1048,P00112142,B,11,7
2021,1049,P00032842,B,8,5
2021,1050,P00084442,B,10,8
2021,1051,P00112542,B,2,7
2021,1052,P00102542,A,15,13
2021,1053,P00273442,A,17,0
2021,1054,P00281542,A,11,7
2021,1055,P00367542,A,6,7
2021,1056,P00253042,A,6,12
2021,1057,P00105142,A,10,10
2021,1058,P00317842,C,9,2
2021,1059,P00337942,C,3,8
2021,1060,P00274942,C,15,4
2021,1061,P00021742,C,14,12
2021,1062,P00034042,C,3,6
2021,1063,P00113142,C,7,7
2021,1064,P00346942,C,1,4
2021,1065,P00221942,C,9,13
2021,1066,P00035842,C,6,10
2021,1067,P00000142,C,5,11
2021,1068,P00284642,C,12,10
2021,1069,P00313342,C,4,2
2021,1070,P00288342,C,2,10
2021,1071,P00115542,C,18,1
2021,1072,P00003642,C,18,4
2021,1073,P00370242,C,18,4
2021,1074,P00000142,C,5,8
2021,1075,P00289942,C,1,13
2021,1076,P00161442,C,12,11
2021,1077,P00321942,C,4,2
2021,1078,P00028842,C,18,7
2021,1079,P00100142,B,12,0
2021,1080,P00039942,B,15,9
2021,1081,P00057542,B,12,1
2021,1082,P00313542,B,17,9
2021,1083,P00117442,B,6,10
2021,1084,P00120142,B,3,12
2021,1085,P00129742,B,9,14
2021,1086,P00068042,C,10,6
2021,1087,P00339542,C,18,1
2021,1088,P00003442,C,3,3
2021,1089,P00189842,C,3,14
2021,1090,P00182742,C,17,1
2021,1091,P00147942,C,13,9
2021,1092,P00020342,C,15,14
2021,1093,P00111142,C,12,12
2021,1094,P00172842,C,17,4
2021,1095,P00262242,C,7,13
2021,1096,P00317942,B,12,11
2021,1097,P00158142,B,8,2
2021,1098,P00002142,B,17,8
2021,1099,P00247742,B,14,2
2021,1100,P00092642,B,15,2
2021,1101,P00051142,B,4,4
2021,1102,P00005642,B,3,2
2021,1103,P00102242,B,5,11
2021,1104,P00283242,B,5,3
2021,1105,P00017742,B,6,1
2021,1106,P00309542,B,15,11
2021,1107,P00247642,B,18,7
2021,1108,P0009942,B,10,1
2021,1109,P00155742,B,2,2
2021,1110,P00250842,B,9,7
2021,1111,P00152442,B,10,0
2021,1112,P00234842,B,16,10
2021,1113,P00283942,B,16,5
2021,1114,P00211142,B,4,10
2021,1115,P00023642,B,18,4
2021,1116,P00161442,B,12,7
2021,1117,P00255842,C,12,10
2021,1118,P00307542,C,1,14
2021,1119,P00250642,C,5,8
2021,1120,P00284042,C,17,1
2021,1121,P00238442,A,11,9
2021,1122,P00125342,A,15,0
2021,1123,P00367242,A,18,2
2021,1124,P00059742,A,3,11
2021,1125,P00158542,C,7,3
2021,1126,P00208742,B,17,12
2021,1127,P00270242,B,18,5
2021,1128,P00111142,B,12,8
2021,1129,P0095142,B,5,9
2021,1130,P00023142,B,1,9
2021,1131,P00151742,B,8,0
2021,1132,P00061142,B,1,6
2021,1133,P00159542,B,1,14
2021,1134,P00127842,B,18,7
2021,1135,P00025442,B,6,11
2021,1136,P00127342,B,7,3
2021,1137,P00153742,B,5,14
2021,1138,P00117742,B,16,14
2021,1139,P00143342,B,12,1
2021,1140,P00277542,B,14,7
2021,1141,P00324942,B,5,4
2021,1142,P00092242,C,2,0
2021,1143,P00085242,C,10,3
2021,1144,P00119342,C,14,13
2021,1145,P00150342,C,7,13
2021,1146,P00115942,C,9,13
2021,1147,P00355942,C,2,11
2021,1148,P00013342,C,18,14
2021,1149,P00089542,C,9,10
2021,1150,P00107642,C,1,6
2021,1151,P00085242,C,10,3
2021,1152,P00322342,C,13,10
2021,1153,P00031042,B,14,13
2021,1154,P00267142,B,12,6
2021,1155,P00021842,B,17,7
2021,1156,P00019142,B,2,2
2021,1157,P00182242,B,8,5
2021,1158,P00104542,B,8,3
2021,1159,P00143342,B,12,1
2021,1160,P00050342,B,18,11
2021,1161,P0099742,B,15,9
2021,1162,P00212342,B,3,11
2021,1163,P00277542,B,14,12
2021,1164,P00153642,B,11,0
2021,1165,P00244042,B,16,9
2021,1166,P00049442,B,2,0
2021,1167,P00068942,B,6,4
2021,1168,P00029842,B,8,6
2021,1169,P00226442,B,10,4
2021,1170,P00089242,B,14,3
2021,1171,P00037142,B,15,3
2021,1172,P00322742,B,5,6
2021,1173,P00168742,B,13,6
2021,1174,P00136442,B,6,14
2021,1175,P00324942,B,5,8
2021,1176,P00256642,B,16,14
2021,1177,P00158242,B,11,3
2021,1178,P00357942,B,15,0
2021,1179,P00003642,B,18,9
2021,1180,P00183142,B,7,1
2021,1181,P00241642,B,17,8
2021,1182,P00042842,B,1,9
2021,1183,P00330042,B,18,7
2021,1184,P00038342,B,5,6
2021,1185,P00270242,B,18,10
2021,1186,P00287542,B,15,1
2021,1187,P00279642,B,10,9
2021,1188,P00110542,C,18,10
2021,1189,P00034842,C,4,9
2021,1190,P00370242,C,18,2
2021,1191,P00059442,C,2,12
2021,1192,P00265242,C,3,9
2021,1193,P0099342,A,17,9
2021,1194,P00046742,A,16,5
2021,1195,P00021742,A,14,0
2021,1196,P00250542,A,4,14
2021,1197,P00351142,A,9,11
2021,1198,P00313342,A,4,12
2021,1199,P00316742,A,13,14
2021,1200,P00282642,A,12,3
2021,1201,P00190142,A,1,3
2021,1202,P00196142,A,18,7
2021,1203,P00187442,A,13,10
2021,1204,P00128242,A,2,0
2021,1205,P00303142,A,17,1
2021,1206,P00025442,A,6,4
2021,1207,P0097242,A,8,4
2021,1208,P00274142,A,11,8
2021,1209,P00277842,A,12,13
2021,1210,P00184442,A,18,12
2021,1211,P0095342,A,10,5
2021,1212,P00071442,A,2,6
2021,1213,P00118142,B,18,14
2021,1214,P00130742,B,3,8
2021,1215,P00048442,B,13,12
2021,1216,P00182742,B,17,9
2021,1217,P00128342,B,3,10
2021,1218,P00114942,B,6,9
2021,1219,P00102642,B,9,13
2021,1220,P00144642,B,6,8
2021,1221,P00153742,B,5,2
2021,1222,P00021342,B,7,3
2021,1223,P00226142,B,16,8
2021,1224,P00164342,B,16,4
2021,1225,P00041142,B,5,10
2021,1226,P00303442,B,7,8
2021,1227,P00222942,B,4,9
2021,1228,P00041042,B,6,7
2021,1229,P00240142,C,6,8
2021,1230,P00051442,A,16,7
2021,1231,P00126142,A,4,11
2021,1232,P00171542,A,14,4
2021,1233,P00059442,A,2,3
2021,1234,P00177942,A,18,4
2021,1235,P00117442,A,6,11
2021,1236,P00220442,A,4,12
2021,1237,P00227742,A,15,13
2021,1238,P00354342,A,17,1
2021,1239,P00223642,A,5,10
2021,1240,P00179642,A,18,3
2021,1241,P00059442,A,2,2
2021,1242,P00163142,A,12,1
2021,1243,P00093642,A,8,13
2021,1244,P00307642,A,1,4
2021,1245,P00277542,A,14,10
2021,1246,P00111142,A,12,8
2021,1247,P00321742,A,15,13
2021,1248,P00303742,A,5,12
2021,1249,P00022942,A,7,5
2021,1250,P00145442,A,14,5
2021,1251,P00272242,A,12,12
2021,1252,P00075742,A,1,12
2021,1253,P00224142,A,13,13
2021,1254,P00027642,A,11,11
2021,1255,P00265542,A,2,4
2021,1256,P00041742,A,11,1
2021,1257,P00046142,A,16,10
2021,1258,P00127242,A,2,1
2021,1259,P00244042,A,16,6
2021,1260,P00053542,A,11,14
2021,1261,P00240142,A,6,4
2021,1262,P00212942,A,15,12
2021,1263,P00227842,A,15,2
2021,1264,P00137242,A,2,5
2021,1265,P00207242,A,11,4
2021,1266,P00328342,A,11,5
2021,1267,P00055142,A,6,0
2021,1268,P00297042,B,1,1
2021,1269,P00289242,B,12,3
2021,1270,P00223942,B,7,12
2021,1271,P00370242,B,18,6
2021,1272,P00230842,B,6,12
2021,1273,P00193242,B,8,12
2021,1274,P00326842,B,15,8
2021,1275,P00042142,B,9,5
2021,1276,P00050742,B,2,4
2021,1277,P00144242,B,4,3
2021,1278,P00266542,B,8,2
2021,1279,P00352842,B,16,4
2021,1280,P00242742,B,8,12
2021,1281,P00117942,B,16,4
2021,1282,P00258742,B,5,1
2021,1283,P00282642,B,12,8
2021,1284,P00003242,B,8,8
2021,1285,P00015642,B,11,14
2021,1286,P00120842,B,17,4
2021,1287,P00112542,A,2,9
2021,1288,P00304442,A,3,2
2021,1289,P00114042,A,18,12
2021,1290,P00357242,A,11,11
2021,1291,P00118542,A,6,6
2021,1292,P00319342,A,1,13
2021,1293,P00118442,A,7,0
2021,1294,P00313442,A,16,8
2021,1295,P00031042,A,14,10
2021,1296,P00285842,C,18,12
2021,1297,P00161142,C,7,2
2021,1298,P00010742,C,2,4
2021,1299,P00200642,C,1,13
2021,1300,P00213242,C,1,10
2021,1301,P00173342,C,2,10
2021,1302,P00343042,C,3,4
2021,1303,P00326242,C,16,8
2021,1304,P00196742,B,8,12
2021,1305,P00063342,C,3,8
2021,1306,P00016542,C,7,2
2021,1307,P00129342,C,12,4
2021,1308,P00332242,C,16,14
2021,1309,P00135742,C,5,12
2021,1310,P00142142,C,5,5
2021,1311,P00025542,C,18,4
2021,1312,P00128742,C,15,8
2021,1313,P00087442,C,1,10
2021,1314,P00335242,C,7,14
2021,1315,P00048742,C,12,8
2021,1316,P00334242,C,12,14
2021,1317,P00351142,C,9,2
2021,1318,P00212742,C,14,14
2021,1319,P00150542,C,10,5
2021,1320,P00247042,C,9,13
2021,1321,P00161242,C,5,6
2021,1322,P00351342,C,9,7
2021,1323,P00000142,C,5,4
2021,1324,P00152742,B,1,11
2021,1325,P00295942,B,13,0
2021,1326,P00205442,B,1,14
2021,1327,P00033342,B,17,9
2021,1328,P00101242,B,5,4
2021,1329,P00150542,B,10,9
2021,1330,P00205242,B,7,1
2021,1331,P00302042,B,12,10
2021,1332,P00362442,B,13,4
2021,1333,P00335242,B,7,4
2021,1334,P00206642,B,10,7
2021,1335,P00045342,B,17,8
2021,1336,P00260142,B,12,7
2021,1337,P00129342,B,12,9
2021,1338,P00088542,B,8,11
2021,1339,P00085542,B,14,13
2021,1340,P00214742,B,2,4
2021,1341,P00344842,B,13,10
2021,1342,P00110942,B,18,11
2021,1343,P00086442,B,18,8
2021,1344,P00111042,B,5,7
2021,1345,P00119642,B,6,14
2021,1346,P00362542,B,8,2
2021,1347,P00120042,B,15,13
2021,1348,P00274042,B,16,0
2021,1349,P00246942,B,4,5
2021,1350,P00277642,B,8,13
2021,1351,P00032842,B,8,4
2021,1352,P00331642,B,5,13
2021,1353,P00297942,B,17,6
2021,1354,P00102542,B,15,7
2021,1355,P00191742,B,13,1
2021,1356,P00303042,B,6,2
2021,1357,P00281942,B,3,6
2021,1358,P00295242,B,12,11
2021,1359,P00150342,B,7,9
2021,1360,P00289242,B,12,9
2021,1361,P00334242,A,12,5
2021,1362,P00295842,C,8,0
2021,1363,P00178042,C,9,1
2021,1364,P00366542,C,3,4
2021,1365,P00351342,A,9,1
2021,1366,P00361842,A,11,10
2021,1367,P00366542,A,3,2
2021,1368,P00334242,A,12,9
2021,1369,P00184142,A,12,10
2021,1370,P00326742,B,14,7
2021,1371,P00114342,A,3,9
2021,1372,P00249042,A,5,8
2021,1373,P00265242,A,3,14
2021,1374,P00145042,B,18,1
2021,1375,P00242742,B,8,9
2021,1376,P00136342,B,7,12
2021,1377,P00331942,B,8,4
2021,1378,P00102042,B,2,1
2021,1379,P00218842,B,5,6
2021,1380,P00057742,B,8,14
2021,1381,P00102942,B,14,7
2021,1382,P00058042,B,9,8
2021,1383,P00022642,A,4,6
2021,1384,P00268442,A,15,4
2021,1385,P00242742,A,8,3
2021,1386,P00139942,A,17,4
2021,1387,P00248142,A,12,9
2021,1388,P00114642,A,5,7
2021,1389,P00148642,A,15,7
2021,1390,P00255742,A,1,1
2021,1391,P00004742,A,1,1
2021,1392,P00101942,A,15,14
2021,1393,P00106942,A,14,10
2021,1394,P00112542,A,2,10
2021,1395,P00121342,A,15,2
2021,1396,P00111842,A,3,12
2021,1397,P00304142,A,10,11
2021,1398,P00249842,A,15,2
2021,1399,P00008542,A,1,9
2021,1400,P00323442,A,4,10
2021,1401,P00129442,A,14,9
2021,1402,P00303742,A,5,1
2021,1403,P00021042,A,13,10
2021,1404,P00278642,B,4,14
2021,1405,P00250842,B,9,14
2021,1406,P00256642,A,16,11
2021,1407,P00367042,C,10,0
2021,1408,P00166242,C,13,10
2021,1409,P00307342,C,15,7
2021,1410,P00335542,C,14,5
2021,1411,P00363742,C,3,4
2021,1412,P00225042,C,11,7
2021,1413,P00129542,C,18,6
2021,1414,P00002642,C,3,12
2021,1415,P00156742,C,12,13
2021,1416,P00110742,C,10,14
2021,1417,P00057642,C,8,0
2021,1418,P00351342,C,9,5
2021,1419,P00312742,C,17,9
2021,1420,P00216342,C,2,0
2021,1421,P00234542,C,12,3
2021,1422,P00140742,C,3,14
2021,1423,P00173842,C,12,5
2021,1424,P00105142,C,10,13
2021,1425,P00277642,C,8,4
2021,1426,P00313542,C,17,11
2021,1427,P00270942,A,13,13
2021,1428,P00201342,A,15,2
2021,1429,P00205942,A,13,2
2021,1430,P00327342,A,17,5
2021,1431,P00328142,A,13,3
2021,1432,P00089142,A,16,14
2021,1433,P00216342,A,2,5
2021,1434,P00127942,A,17,13
2021,1435,P00194542,C,7,5
2021,1436,P0096442,C,3,2
2021,1437,P00288542,C,13,12
2021,1438,P00024742,C,16,9
2021,1439,P00053642,B,7,9
2021,1440,P00173342,B,2,5
2021,1441,P00280742,B,8,14
2021,1442,P00101842,B,17,10
2021,1443,P00138542,B,17,7
2021,1444,P00011342,B,10,8
2021,1445,P00002942,B,10,3
2021,1446,P00116142,B,4,9
2021,1447,P00024142,B,11,3
2021,1448,P00258442,B,18,6
2021,1449,P00246342,B,16,4
2021,1450,P00331342,B,6,2
2021,1451,P00360742,B,12,0
2021,1452,P00120442,B,16,11
2021,1453,P00289342,B,4,8
2021,1454,P00150542,B,10,10
2021,1455,P00196042,B,12,10
2021,1456,P00276142,B,7,5
2021,1457,P00176942,B,7,13
2021,1458,P00112142,B,11,4
2021,1459,P00044442,B,1,13
2021,1460,P00102342,C,11,8
2021,1461,P00255842,C,12,2
2021,1462,P00338442,C,7,2
2021,1463,P00145042,C,18,3
2021,1464,P00117942,C,16,9
2021,1465,P00139942,C,17,7
2021,1466,P00045342,C,17,8
2021,1467,P00145842,C,14,6
2021,1468,P00216542,B,14,7
2021,1469,P00350042,B,9,3
2021,1470,P00355942,B,2,7
2021,1471,P00295542,B,4,12
2021,1472,P00114342,B,3,12
2021,1473,P00118142,B,18,8
2021,1474,P00091142,B,7,3
2021,1475,P00026542,B,3,7
2021,1476,P00242042,B,5,12
2021,1477,P00205442,B,1,10
2021,1478,P00184342,B,18,14
2021,1479,P00049542,B,8,10
2021,1480,P00155642,B,3,8
2021,1481,P00347342,B,4,11
2021,1482,P00112442,A,13,1
2021,1483,P00106742,A,18,4
2021,1484,P00120842,A,17,1
2021,1485,P00007142,A,7,8
2021,1486,P00365242,A,13,9
2021,1487,P00106742,A,18,8
2021,1488,P00221442,A,9,12
2021,1489,P00128742,A,15,5
2021,1490,P00192042,A,9,6
2021,1491,P00167942,A,13,14
2021,1492,P00073842,A,14,10
2021,1493,P00147742,A,14,8
2021,1494,P00127442,A,9,11
2021,1495,P00003942,A,1,1
2021,1496,P00127642,A,1,4
2021,1497,P00187442,A,13,0
2021,1498,P00201442,A,17,5
2021,1499,P00212242,A,11,12
2021,1500,P00370342,A,6,0
2021,1501,P00278942,A,14,10
2021,1502,P00100842,C,17,5
2021,1503,P00116842,C,9,11
2021,1504,P00351342,B,9,11
2021,1505,P00014642,B,2,9
2021,1506,P00258742,B,5,9
2021,1507,P00285642,B,8,7
2021,1508,P00112542,B,2,6
2021,1509,P00145442,B,14,12
2021,1510,P00233342,B,5,9
2021,1511,P00246042,B,14,12
2021,1512,P00204342,B,16,2
2021,1513,P00025042,B,18,3
2021,1514,P00066542,B,18,13
2021,1515,P00114342,B,3,9
2021,1516,P00177342,B,5,6
2021,1517,P00285442,B,3,6
2021,1518,P00089442,B,17,13
2021,1519,P00176042,B,4,3
2021,1520,P00029242,B,5,7
2021,1521,P00322942,B,2,12
2021,1522,P00154642,B,3,7
2021,1523,P00121142,B,15,1
2021,1524,P00266042,B,14,12
2021,1525,P00177642,B,1,0
2021,1526,P00212242,B,11,10
2021,1527,P00281642,B,7,5
2021,1528,P00321742,B,15,9
2021,1529,P00178042,B,9,3
2021,1530,P00282442,B,9,1
2021,1531,P00100842,B,17,14
2021,1532,P00190042,B,16,8
2021,1533,P00042742,B,3,13
2021,1534,P00001242,B,5,12
2021,1535,P00136342,B,7,5
2021,1536,P00182742,B,17,7
2021,1537,P00198742,B,1,5
2021,1538,P00339942,B,4,4
2021,1539,P00063342,B,3,5
2021,1540,P00346542,B,2,0
2021,1541,P00100442,B,12,14
2021,1542,P00029542,B,16,13
2021,1543,P0098342,B,10,7
2021,1544,P00244342,B,10,10
2021,1545,P00280642,B,15,2
2021,1546,P00244442,B,16,11
2021,1547,P00105442,B,12,3
2021,1548,P00232342,B,15,14
2021,1549,P00194142,B,2,3
2021,1550,P00313942,B,11,0
2021,1551,P00272242,B,12,7
2021,1552,P00084342,B,8,7
2021,1553,P00271142,C,6,14
2021,1554,P00138542,C,17,6
2021,1555,P00198642,C,7,0
2021,1556,P00161442,C,12,1
2021,1557,P00250242,C,14,4
2021,1558,P00115842,C,14,4
2021,1559,P00327842,C,5,10
2021,1560,P00117542,A,1,5
2021,1561,P00128142,A,5,13
2021,1562,P00338542,C,10,5
2021,1563,P00144642,C,6,0
2021,1564,P00073842,C,14,1
2021,1565,P00021142,C,16,4
2021,1566,P00043542,C,3,6
2021,1567,P00113242,C,7,1
2021,1568,P00102842,C,17,4
2021,1569,P00041842,C,7,2
2021,1570,P00260042,C,2,14
2021,1571,P00118542,C,6,5
2021,1572,P00242642,C,4,12
2021,1573,P00117442,C,6,3
2021,1574,P00057342,C,9,7
2021,1575,P00104842,C,16,11
2021,1576,P00231942,C,15,7
2021,1577,P00174142,C,8,2
2021,1578,P00161542,C,14,3
2021,1579,P00025442,C,6,9
2021,1580,P00057642,C,8,8
2021,1581,P00260442,C,3,0
2021,1582,P00111142,C,12,5
2021,1583,P00016842,C,1,9
2021,1584,P00255942,C,11,2
2021,1585,P00004242,C,14,14
2021,1586,P00161542,A,14,3
2021,1587,P00004742,A,1,4
2021,1588,P00046142,A,16,11
2021,1589,P00010242,A,11,12
2021,1590,P00268342,C,17,14
2021,1591,P00293242,C,1,5
2021,1592,P00044142,C,1,13
2021,1593,P00002542,B,7,5
2021,1594,P00046742,B,16,3
2021,1595,P00144642,B,6,1
2021,1596,P00106742,B,18,12
2021,1597,P00052842,B,10,11
2021,1598,P00111142,B,12,6
2021,1599,P00184142,B,12,11
2021,1600,P00167942,C,13,7
2021,1601,P00274042,C,16,3
2021,1602,P00223542,C,10,11
2021,1603,P00057942,C,18,1
2021,1604,P00046742,C,16,2
2021,1605,P00243942,C,15,9
2021,1606,P00346342,C,8,7
2021,1607,P00122442,C,7,9
2021,1608,P00298942,C,4,9
2021,1609,P00016742,C,11,3
2021,1610,P00042542,C,6,4
2021,1611,P00078842,C,1,14
2021,1612,P00111842,A,3,10
2021,1613,P00111042,A,5,9
2021,1614,P00084842,A,15,1
2021,1615,P00014542,A,17,10
2021,1616,P00214442,A,7,3
2021,1617,P00313542,A,17,0
2021,1618,P00121142,A,15,6
2021,1619,P00216742,A,16,14
2021,1620,P00050242,A,2,9
2021,1621,P00348242,A,15,5
2021,1622,P00006142,A,16,12
2021,1623,P00233442,A,17,2
2021,1624,P00024342,A,14,3
2021,1625,P00024242,A,11,8
2021,1626,P00093342,A,3,2
2021,1627,P00214342,A,18,2
2021,1628,P00025442,C,6,3
2021,1629,P00345842,C,12,9
2021,1630,P00333642,C,18,8
2021,1631,P00345742,C,7,12
2021,1632,P00155442,C,4,9
2021,1633,P00277542,C,14,8
2021,1634,P00035842,C,6,1
2021,1635,P00364442,C,4,8
2021,1636,P00221442,C,9,11
2021,1637,P00154042,C,15,13
2021,1638,P00199442,C,15,4
2021,1639,P00145442,C,14,11
2021,1640,P00245642,C,17,0
2021,1641,P00115942,B,9,10
2021,1642,P00346042,B,7,8
2021,1643,P00085942,B,6,11
2021,1644,P00282242,B,10,2
2021,1645,P00034042,B,3,5
2021,1646,P00180342,B,10,5
2021,1647,P00100442,B,12,9
2021,1648,P00015342,B,2,1
2021,1649,P00113642,B,13,8
2021,1650,P00049542,B,8,7
2021,1651,P00001042,B,18,12
2021,1652,P00327842,B,5,9
2021,1653,P00135742,A,5,11
2021,1654,P00273442,A,17,11
2021,1655,P00110842,C,12,10
2021,1656,P00083942,C,12,2
2021,1657,P00083842,C,8,11
2021,1658,P00117842,C,14,4
2021,1659,P00051442,C,16,3
2021,1660,P00156442,C,18,5
2021,1661,P00318742,C,15,14
2021,1662,P00303242,C,11,10
2021,1663,P00148042,C,14,10
2021,1664,P00053042,C,10,6
2021,1665,P00161442,C,12,14
2021,1666,P00044442,C,1,9
2021,1667,P00035842,C,6,2
2021,1668,P00129542,C,18,1
2021,1669,P00057442,C,1,12
2021,1670,P00139942,C,17,14
2021,1671,P00250342,C,1,3
2021,1672,P00252042,C,3,2
2021,1673,P00004642,C,12,3
2021,1674,P00158042,C,11,11
2021,1675,P00143342,C,12,0
2021,1676,P00110942,C,18,0
2021,1677,P00115142,C,2,13
2021,1678,P00259142,C,15,8
2021,1679,P00282042,C,13,0
2021,1680,P00047942,A,13,8
2021,1681,P00131542,A,14,10
2021,1682,P00264242,B,8,9
2021,1683,P00343442,B,11,4
2021,1684,P00025442,B,6,8
2021,1685,P00110842,C,12,11
2021,1686,P00220442,C,4,3
2021,1687,P00254642,C,16,13
2021,1688,P00303242,C,11,13
2021,1689,P00031042,C,14,11
2021,1690,P00172842,C,17,14
2021,1691,P00030942,C,10,9
2021,1692,P00320842,C,13,5
2021,1693,P00083942,C,12,14
2021,1694,P00295942,C,13,8
2021,1695,P00048142,C,14,1
2021,1696,P00129342,C,12,12
2021,1697,P00022542,C,1,9
2021,1698,P00074242,C,16,13
2021,1699,P00018142,C,4,7
2021,1700,P00229942,A,9,10
